nodes,edges,density,components
198, 1086, 0.0556837409629, 8
198, 1086, 0.0556837409629, 8
198, 1086, 0.0556837409629, 8
198, 1086, 0.0556837409629, 8
198, 1086, 0.0556837409629, 8
198, 1086, 0.0556837409629, 8
207, 1122, 0.0526241733502, 9
217, 1167, 0.049795186892, 10
219, 1172, 0.0490972309497, 10
219, 1172, 0.0490972309497, 10
223, 1178, 0.0475901910879, 11
223, 1178, 0.0475901910879, 11
223, 1178, 0.0475901910879, 11
223, 1178, 0.0475901910879, 11
223, 1178, 0.0475901910879, 11
225, 1179, 0.0467857142857, 12
225, 1179, 0.0467857142857, 12
228, 1247, 0.0481876497411, 12
230, 1252, 0.0475412948548, 12
233, 1272, 0.047062305757, 12
234, 1278, 0.0468801584681, 12
239, 1293, 0.045462536479, 12
246, 1314, 0.0436037829766, 13
246, 1314, 0.0436037829766, 13
252, 1362, 0.0430658319105, 13
254, 1374, 0.0427624412561, 13
259, 1465, 0.0438478345455, 13
264, 1492, 0.0429773015324, 13
264, 1492, 0.0429773015324, 13
264, 1492, 0.0429773015324, 13
264, 1492, 0.0429773015324, 13
266, 1497, 0.0424741098028, 13
275, 1542, 0.0409289980093, 13
275, 1542, 0.0409289980093, 13
275, 1542, 0.0409289980093, 13
275, 1542, 0.0409289980093, 13
280, 1570, 0.0401945724526, 13
284, 1585, 0.0394415965759, 13
284, 1585, 0.0394415965759, 13
284, 1585, 0.0394415965759, 13
290, 1648, 0.0393270492781, 13
290, 1648, 0.0393270492781, 13
291, 1653, 0.039175257732, 13
291, 1653, 0.039175257732, 13
291, 1653, 0.039175257732, 13
291, 1653, 0.039175257732, 13
291, 1671, 0.0396018485603, 13
291, 1673, 0.0396492475412, 13
291, 1673, 0.0396492475412, 13
291, 1673, 0.0396492475412, 13
291, 1673, 0.0396492475412, 13
291, 1677, 0.039744045503, 13
291, 1677, 0.039744045503, 13
291, 1677, 0.039744045503, 13
292, 1681, 0.039565974674, 13
292, 1681, 0.039565974674, 13
292, 1681, 0.039565974674, 13
292, 1681, 0.039565974674, 13
292, 1682, 0.0395895118392, 13
292, 1682, 0.0395895118392, 13
293, 1685, 0.0393894057693, 13
293, 1685, 0.0393894057693, 13
293, 1685, 0.0393894057693, 13
293, 1685, 0.0393894057693, 13
293, 1685, 0.0393894057693, 13
297, 1700, 0.038675038675, 13
297, 1700, 0.038675038675, 13
297, 1700, 0.038675038675, 13
300, 1703, 0.0379710144928, 14
300, 1703, 0.0379710144928, 14
304, 1709, 0.0371070001737, 15
311, 1761, 0.0365314801369, 15
311, 1763, 0.036572969609, 15
311, 1763, 0.036572969609, 15
311, 1763, 0.036572969609, 15
313, 1764, 0.0361268124846, 16
315, 1765, 0.0356890102113, 17
316, 1768, 0.0355234076753, 17
318, 1769, 0.0350971172351, 18
319, 1770, 0.0348967883125, 18
320, 1771, 0.0346982758621, 18
324, 1777, 0.0339601727631, 19
328, 1787, 0.0333221451481, 19
329, 1788, 0.0331381125361, 19
329, 1788, 0.0331381125361, 19
329, 1788, 0.0331381125361, 19
332, 1791, 0.032595639355, 20
332, 1791, 0.032595639355, 20
334, 1792, 0.0322238406071, 21
336, 1795, 0.031894100924, 21
336, 1795, 0.031894100924, 21
344, 1870, 0.0316970642077, 20
348, 1891, 0.0313193547319, 19
349, 1894, 0.031189276422, 19
351, 1897, 0.0308831908832, 19
352, 1909, 0.030901968402, 19
361, 1954, 0.0300707910126, 19
361, 1955, 0.0300861803632, 19
361, 1956, 0.0301015697138, 18
362, 1957, 0.0299505670253, 18
372, 2012, 0.0291568849086, 18
372, 2014, 0.0291858678955, 18
372, 2014, 0.0291858678955, 18
373, 2017, 0.0290726166796, 18
373, 2017, 0.0290726166796, 18
373, 2017, 0.0290726166796, 18
375, 2022, 0.0288342245989, 18
377, 2037, 0.0287403352334, 18
377, 2037, 0.0287403352334, 18
378, 2040, 0.028630373458, 18
380, 2043, 0.0283710595751, 18
382, 2057, 0.0282667546138, 18
382, 2057, 0.0282667546138, 18
383, 2059, 0.0281464874988, 18
385, 2072, 0.0280303030303, 18
386, 2075, 0.0279254424332, 18
388, 2076, 0.0276512427076, 19
388, 2076, 0.0276512427076, 19
391, 2086, 0.0273591710932, 19
393, 2087, 0.0270940437244, 20
397, 2097, 0.0266773528738, 20
397, 2097, 0.0266773528738, 20
397, 2097, 0.0266773528738, 20
397, 2097, 0.0266773528738, 20
397, 2097, 0.0266773528738, 20
398, 2100, 0.0265812690657, 20
400, 2103, 0.0263533834586, 20
407, 2124, 0.0257077498457, 21
409, 2134, 0.0255764897646, 21
428, 2324, 0.0254328175272, 21
441, 2429, 0.0250360750361, 21
441, 2429, 0.0250360750361, 21
441, 2429, 0.0250360750361, 21
445, 2435, 0.0246482437494, 22
447, 2438, 0.0244580210873, 22
447, 2438, 0.0244580210873, 22
448, 2444, 0.0244087567913, 22
449, 2452, 0.0243795736557, 22
449, 2452, 0.0243795736557, 22
449, 2452, 0.0243795736557, 22
449, 2452, 0.0243795736557, 22
449, 2452, 0.0243795736557, 22
449, 2453, 0.0243895163856, 22
449, 2453, 0.0243895163856, 22
451, 2468, 0.0243212613944, 22
451, 2472, 0.0243606799704, 22
452, 2475, 0.0242823224692, 22
453, 2485, 0.0242727929829, 22
455, 2495, 0.0241564602798, 22
455, 2498, 0.0241855061238, 22
458, 2507, 0.0239553572282, 22
459, 2510, 0.023879517843, 21
461, 2534, 0.0238988965387, 21
461, 2534, 0.0238988965387, 21
461, 2543, 0.023983778176, 21
468, 2585, 0.0236552645546, 21
468, 2585, 0.0236552645546, 21
468, 2585, 0.0236552645546, 21
471, 2594, 0.0234358765867, 21
471, 2594, 0.0234358765867, 21
471, 2594, 0.0234358765867, 21
471, 2594, 0.0234358765867, 21
472, 2602, 0.0234085429486, 21
474, 2603, 0.0232201318454, 22
500, 2928, 0.0234709418838, 23
502, 2931, 0.0233079657418, 23
502, 2931, 0.0233079657418, 23
502, 2931, 0.0233079657418, 23
505, 2960, 0.023259468804, 23
516, 3037, 0.0228569278242, 23
520, 3071, 0.0227582629317, 23
520, 3071, 0.0227582629317, 23
521, 3076, 0.0227078104237, 23
521, 3076, 0.0227078104237, 23
521, 3076, 0.0227078104237, 23
521, 3076, 0.0227078104237, 23
523, 3082, 0.0225782583533, 23
526, 3088, 0.0223646568894, 23
528, 3093, 0.0222313265482, 23
531, 3119, 0.0221653697189, 22
531, 3119, 0.0221653697189, 22
531, 3119, 0.0221653697189, 22
533, 3134, 0.0221049810267, 22
534, 3137, 0.0220432714267, 22
540, 3192, 0.0219336219336, 22
541, 3206, 0.0219483809133, 22
541, 3206, 0.0219483809133, 22
543, 3212, 0.0218276215911, 22
546, 3237, 0.021756225426, 22
546, 3237, 0.021756225426, 22
547, 3239, 0.0216900710502, 22
551, 3254, 0.0214750041247, 22
552, 3260, 0.021436650096, 22
553, 3262, 0.0213722252798, 22
553, 3263, 0.0213787771575, 22
554, 3266, 0.0213211821309, 22
554, 3266, 0.0213211821309, 22
557, 3280, 0.0211823359983, 22
557, 3287, 0.0212275422032, 22
560, 3302, 0.021096345515, 22
560, 3302, 0.021096345515, 22
562, 3310, 0.0209970756339, 22
569, 3375, 0.0208854179559, 22
569, 3375, 0.0208854179559, 22
569, 3378, 0.0209039827719, 22
569, 3378, 0.0209039827719, 22
569, 3378, 0.0209039827719, 22
570, 3392, 0.0209169672864, 22
574, 3423, 0.0208147107649, 22
574, 3423, 0.0208147107649, 22
576, 3433, 0.0207306763285, 22
576, 3433, 0.0207306763285, 22
576, 3433, 0.0207306763285, 22
576, 3436, 0.0207487922705, 22
576, 3436, 0.0207487922705, 22
578, 3451, 0.020695279845, 22
578, 3451, 0.020695279845, 22
584, 3495, 0.020530322611, 22
584, 3496, 0.0205361968091, 22
584, 3502, 0.0205714419982, 22
586, 3515, 0.0205069863773, 22
587, 3518, 0.0204545586688, 22
587, 3518, 0.0204545586688, 22
589, 3519, 0.0203215411801, 23
589, 3519, 0.0203215411801, 23
589, 3519, 0.0203215411801, 23
589, 3520, 0.0203273159858, 23
589, 3521, 0.0203330907915, 23
589, 3521, 0.0203330907915, 23
592, 3530, 0.0201788082499, 23
594, 3531, 0.0200487165074, 24
595, 3532, 0.0199869846929, 24
599, 3538, 0.0197542168944, 25
601, 3539, 0.0196283971159, 26
624, 3792, 0.0195085813063, 27
624, 3798, 0.0195394493147, 27
624, 3800, 0.0195497386509, 27
624, 3800, 0.0195497386509, 27
624, 3805, 0.0195754619912, 27
627, 3819, 0.0194597734534, 27
627, 3823, 0.0194801555151, 27
627, 3824, 0.0194852510306, 27
633, 4191, 0.0209520667107, 23
634, 4199, 0.0209258400985, 23
635, 4205, 0.0208897389404, 23
636, 4209, 0.0208438567821, 23
636, 4209, 0.0208438567821, 23
636, 4211, 0.0208537612044, 23
664, 5540, 0.0251685474931, 23
665, 5547, 0.0251245583839, 23
665, 5547, 0.0251245583839, 23
665, 5547, 0.0251245583839, 23
667, 5565, 0.0250550400475, 23
667, 5565, 0.0250550400475, 23
668, 5571, 0.025006957599, 23
668, 5571, 0.025006957599, 23
669, 5578, 0.0249635258631, 23
